_id,level,max_velocity,name,type
225058627,1,,Cầu Vĩnh Bình,trunk
225058628,1,,Đại lộ Bình Dương,trunk
225058630,1,80,Đại lộ Bình Dương,trunk
225058631,1,80,Đại lộ Bình Dương,trunk
225058865,3,,,trunk_link
225058867,1,,Quốc lộ 13,trunk
225058868,1,,Quốc lộ 13,trunk
225058869,4,,Quốc lộ 1,tertiary
225058870,2,,Quốc lộ 13,primary
225058871,2,,Quốc lộ 13,primary
225192389,2,50,Cách Mạng Tháng Tám,primary
225192428,2,,Cách Mạng Tháng Tám,primary
225192874,3,,Trường Sơn,primary_link
225192895,2,,Cách Mạng Tháng Tám,primary
225194826,4,,Đường đất,tertiary
225194914,4,,,tertiary
225194983,4,,,tertiary
225367281,4,,Cầu Ông Đội,tertiary
225372720,2,,Hai Bà Trưng,primary
225756962,4,,Phú Thuận,unclassified
225756964,4,,Cầu Phú Thuận,unclassified
225757329,3,,Tân Phú,primary_link
225757698,3,60,,primary_link
225758615,2,80,Nguyễn Văn Linh,primary
225758830,2,80,Nguyễn Văn Linh,primary
225921220,2,60,Nguyễn Văn Linh,primary
225922496,4,,Nguyễn Đức Cảnh,tertiary
226183509,4,,Tân Hoà Đông,tertiary
226185585,3,,Điện Biên Phủ,primary_link
226203283,4,60,Nguyễn Văn Linh,tertiary
226203284,4,60,Nguyễn Văn Linh,tertiary
226203714,4,,,unclassified
226262555,2,,Bạch Đằng,primary
226262556,3,,Lê Quang Định,primary_link
226263687,2,,Bạch Đằng,primary
226263688,2,,Bạch Đằng,primary
226265712,3,,Nguyễn Hữu Cảnh,primary_link
226334527,4,,Phú Thuận,unclassified
226334703,3,,Nguyễn Văn Quỳ,secondary_link
226335440,3,,Cầu 15B,secondary
226335441,3,,Cầu Ông Đội,secondary
226337750,3,,Nguyễn Thị Thập,secondary
226347670,3,,,primary_link
226348429,4,,Trung Mỹ Tây 13,unclassified
226509527,3,,Nguyễn Trọng Tuyển,primary_link
226512043,3,,Quang Trung,primary_link
226512044,3,,Quang Trung,primary_link
226512046,3,,Quang Trung,primary_link
226512568,3,,Quang Trung,primary_link
226513023,3,,Quang Trung,primary_link
226827648,2,,Nguyễn Hữu Thọ,primary
226838739,4,,,unclassified
226838741,4,,,unclassified
226838746,4,,,unclassified
226838747,4,,Cầu Rạch Láng Le,unclassified
226839161,4,,Cầu Rạch Gia,tertiary
226839162,4,,Vườn Lài,tertiary
227076577,2,,Võ Văn Kiệt,primary
227081061,3,,,secondary
227081191,3,,Võ Văn Kiệt,secondary
227081193,3,,,secondary
227081638,3,,Võ Văn Kiệt,secondary
227084715,3,,Võ Văn Kiệt,trunk_link
227084972,3,,Võ Văn Kiệt,trunk_link
227085620,3,,Võ Văn Kiệt,primary_link
227085622,2,50,Võ Văn Kiệt,primary
227086068,3,,Võ Văn Kiệt,trunk_link
227090879,4,,Võ Văn Kiệt,tertiary_link
227090885,4,,,tertiary_link
227090886,3,,Võ Văn Kiệt,trunk_link
227091814,3,,Võ Văn Kiệt,trunk_link
227091815,4,,,tertiary_link
227093471,4,,Bến Vân Đồn,tertiary
227093472,4,,Bến Vân Đồn,tertiary
227093473,4,,Bến Vân Đồn,tertiary
227093474,4,,Cầu Dừa,tertiary
227093733,4,,Bến Vân Đồn,tertiary
227093734,4,,Cầu Nguyễn Văn Cừ,tertiary
227244826,4,,Đường số 10,tertiary
227249925,1,60,Cầu vượt Võ Văn Kiệt,trunk
227447490,3,,,primary_link
227450331,2,60,Võ Trần Chí,primary
227520312,1,60,Cầu Sài Gòn 2,trunk
227520319,2,,Vòng xoay Mũi Tàu,primary
227604596,3,,Nguyễn Thị Nghĩa,primary_link
227617287,1,80,Nguyễn Văn Linh,trunk
227617288,4,,Nguyễn Lương Bằng,tertiary
227620831,3,,,trunk_link
227732368,4,,Nguyễn Tất Thành,tertiary
227737845,4,,Hoàng Minh Giám,tertiary
227738147,4,,Nguyễn Thái Sơn,tertiary
227738349,3,,Quang Trung,primary_link
227739703,2,,Nguyễn Thị Minh Khai,primary
227742838,3,,Nguyễn Thị Minh Khai,primary_link
227742840,4,,Cao Thắng,tertiary
227746179,2,,Trần Hưng Ðạo,primary
228021173,1,80,Quốc lộ 1,trunk
228021174,2,60,Quốc lộ 1,primary
228077597,3,,Nguyễn Văn Linh,primary_link
228096692,3,,Quốc Lộ 50,secondary
228096693,3,,Cầu Nhị Thiên Đường 2,secondary
228096694,3,,Cầu Nhị Thiên Đường 1,secondary
228096695,3,,Quốc Lộ 50,secondary
228096696,3,,Cầu Nhị Thiên Đường 2,secondary
228096697,3,,Quốc Lộ 50,secondary
228325944,3,,Lê Văn Linh,primary_link
228325946,3,,Lê Văn Linh,primary_link
228335956,3,,,secondary_link
228336208,3,,,secondary_link
228358833,4,,Đường số 8,tertiary
228359236,4,,Cầu Nguyễn Văn Cừ,tertiary
229485690,1,60,Đường hầm sông Sài Gòn,trunk
229485691,1,60,Đường hầm sông Sài Gòn,trunk
230076501,3,,Trần Văn Giàu,secondary
230076506,4,,Đường A,tertiary
230934665,2,,Cách Mạng Tháng Tám,primary
230934666,4,,Võ Văn Tần,tertiary
230934667,2,,Cách Mạng Tháng Tám,primary
230935039,2,,Nguyễn Thị Minh Khai,primary
230935041,2,,Cách Mạng Tháng Tám,primary
231042714,4,,Hồ Văn Long,unclassified
231045738,4,,Số 7,tertiary
231045827,4,,Đường số 4,unclassified
231052867,3,,,secondary_link
231053171,3,,Nguyễn Thị Thập,secondary_link
231879310,2,60,Cầu Kênh 1,primary
231879311,2,60,Võ Trần Chí,primary
231879312,2,60,Cầu Kênh 1,primary
231879435,2,60,Cống Cái Trung,primary
231879436,2,60,Võ Trần Chí,primary
231879437,2,60,Cống Cái Trung,primary
231879443,2,60,Cầu Kênh 10,primary
231879444,2,60,Võ Trần Chí,primary
231879445,2,60,Cầu Kênh 10,primary
231879446,2,60,Võ Trần Chí,primary
231879516,4,,Cầu Cái Tâm,tertiary
231977547,2,,Quang Trung,primary
231978076,3,,Đinh Tiên Hoàng,secondary
231981989,2,,Xô Viết Nghệ Tĩnh,primary
231981990,2,,Xô Viết Nghệ Tĩnh,primary
231982479,2,,Xô Viết Nghệ Tĩnh,primary
231983062,2,,Nguyễn Thị Minh Khai,primary
231983063,2,,Cầu Thị Nghè,primary
231983437,3,,,primary_link
231983460,4,,Đinh Tiên Hoàng,tertiary
232401644,2,,Cầu vượt Cộng Hòa - Hoàng Hoa Thám,primary
232497858,2,,Nguyễn Tất Thành,primary
232504352,4,,Phan Xích Long,tertiary_link
232504353,4,,Phan Xích Long,tertiary_link
232504355,4,,Phan Xích Long,tertiary
232542166,3,,Nguyễn Hữu Thọ,secondary
232542188,4,,Đào Trí,unclassified
232595316,2,,Trường Chinh,primary
232595317,2,,Trường Chinh,primary
232601779,3,,Nguyễn Xiển,secondary
232601780,3,,Nguyễn Xiển,secondary
232601781,3,,Nguyễn Xiển,secondary
232604863,4,,,unclassified
233001258,4,,Bến Mễ Cốc,unclassified
233001259,4,,Bến Mễ Cốc,tertiary
233001262,4,,Cầu Gò Công,tertiary
233001264,4,,Lưu Hữu Phước,unclassified
233001265,4,,Lưu Hữu Phước,unclassified
233001268,2,,Tôn Ðức Thắng,primary
233001270,4,,Xóm Củi,tertiary
233001271,4,,Xóm Củi,tertiary
233001287,4,,,tertiary
233001289,4,,Bến Mễ Cốc,tertiary
233001290,4,,,tertiary
233084345,2,,,primary
233084704,4,,Cầu Sa,unclassified
233084705,4,,Lê Thị Hà,unclassified
233085925,4,,Đặng Công Bỉnh,tertiary
233101472,4,,Vtt,unclassified
233101476,4,,Phạm Thái Bường,tertiary
233101480,3,,Nguyễn Bình,secondary
233101485,4,,Nguyễn Bình,tertiary
233101487,4,,,tertiary
233101490,4,,,tertiary
233101493,4,,Nguyễn Bình,tertiary
233101502,4,,Nguyễn Bình,tertiary
233468795,4,,Nguyễn Xí,tertiary
233468796,4,,Nguyễn Xí,tertiary
233469173,3,,Đinh Bộ Lĩnh,primary_link
233470083,4,,,unclassified
233470085,2,,Cầu Ông Dầu,primary
233470087,2,,Quốc lộ 13,primary
233470089,3,,,primary_link
233470090,2,,Quốc lộ 13,primary
233471184,3,,,primary_link
233471185,2,,Quốc lộ 13,primary
233471186,2,,Cầu Đúc Nhỏ,primary
233471358,4,,Quốc lộ 1,tertiary
233471359,4,,Cầu Bình Phước 2,tertiary
234508246,3,,,trunk_link
234901525,3,,Nguyễn Hữu Trí,secondary
234901526,3,,Nguyễn Hữu Trí,secondary
234901529,1,80,Quốc lộ 1,trunk
234901530,1,80,Cầu,trunk
234901532,1,80,Cầu,trunk
234901534,4,,Tân Long,tertiary
234901539,4,,Tân Long,tertiary
234919083,4,,Đường số 41,unclassified
234919086,4,,Đường số 51,unclassified
235082397,1,60,Xa Lộ Hà Nội,trunk
235083025,1,60,Mai Chí Thọ,trunk
235240682,3,,,primary_link
235240683,2,,Cầu vượt Cộng Hòa - Hoàng Hoa Thám,primary
235240684,3,,,primary_link
235283467,2,,3 Tháng 2,primary
235399808,3,,Lê Đại Hành,secondary
235399809,3,,,secondary_link
235399810,3,,,secondary_link
235400036,3,,Vòng xoay Lê Đại Hành,secondary
235400665,3,,Tạ Uyên,primary_link
235400668,3,,Lê Đại Hành,primary_link
235401054,3,,3 Tháng 2,primary_link
235401058,2,,3 Tháng 2,primary
235402133,2,,Cầu vượt Cây Gõ,primary
235402136,2,,Cầu vượt Cây Gõ,primary
235402138,2,,Cầu vượt Cây Gõ,primary
235914034,4,,Trần Văn Giàu,tertiary
235914036,4,,Đường A,tertiary
235914374,4,,Cầu vượt Tân Tạo,tertiary
235914375,4,,Trần Văn Giàu,tertiary
235914462,4,,,unclassified
235914464,4,,,tertiary_link
235914465,4,,,tertiary_link
236355915,4,,,unclassified
236356166,4,,Số 7,tertiary
236356261,4,,Vành Đai Trong,tertiary
236357050,3,,,trunk_link
236357051,3,,,trunk_link
236357190,1,40,Võ Chí Công,trunk
236357191,1,40,Võ Chí Công,trunk
236357192,1,40,Võ Chí Công,trunk
236357195,1,40,Cầu Bà Cua,trunk
236361423,4,,Liên phường,tertiary
236361431,4,,Liên phường,tertiary
236502610,1,50,Xa Lộ Hà Nội,trunk
236507166,4,,Đại Lộ III,tertiary
236507218,4,,,tertiary_link
236507219,4,,,tertiary
236668374,4,,Cầu vượt Tân Tạo,tertiary
236668526,4,,Đường A,tertiary
236668675,3,,Đường A,trunk_link
236676480,4,,Số 54,tertiary
237480053,2,,Cộng Hòa,primary
238522050,4,,Hương Lộ 2,tertiary
238522098,3,,,secondary
238522099,3,50,,secondary_link
238522291,1,60,Cầu An Phú Đông 2,trunk
238522292,1,60,Quốc lộ 1,trunk
238522293,1,60,Quốc lộ 1,trunk
238522294,1,60,Cầu Ga 1B,trunk
238812965,4,,Quốc lộ 1,tertiary
238812966,4,,Cầu Cả Bốn 1,tertiary
238812967,4,,,tertiary
238812968,4,,Cầu Rạch Sâu 1,tertiary
238813135,4,,,tertiary
238813136,4,,,tertiary
238813137,4,,,tertiary
238813138,3,,,primary_link
238813139,2,,Nguyễn Oanh,primary
238813141,4,,,tertiary
238813142,2,,Hà Huy Giáp,primary
238813261,2,,Cầu An Lộc,primary
238813264,3,,,primary_link
238813270,2,,Hà Huy Giáp,primary
238813287,3,,,trunk_link
238916053,4,,Hà Huy Giáp,tertiary
238916054,4,,Hà Huy Giáp,tertiary
238916055,4,,Hà Huy Giáp,tertiary
238916197,2,,Cầu vượt Ngã Tư Ga,primary
238916198,2,,Hà Huy Giáp,primary
238916259,3,,Hà Huy Giáp,primary_link
238916260,4,,Hà Huy Giáp,tertiary
238916263,4,,Cầu Ga 2,tertiary
239030906,3,,Dương Bá Trạc,primary_link
239030907,2,,Dương Bá Trạc,primary
239031052,2,,Dương Bá Trạc,primary
239031059,2,,Dương Bá Trạc,primary
239031136,2,,Dương Bá Trạc,primary
239031344,2,,Dương Bá Trạc,primary
239031345,3,,Dương Bá Trạc,primary_link
239031346,2,,Cầu Kênh Xáng,primary
239157292,2,,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary
239382940,3,,,primary_link
240891790,3,,Nguyễn Văn Linh,trunk_link
240891811,3,,Nguyễn Văn Linh,primary_link
240901845,4,,Quang Trung,unclassified
240901849,3,,Quang Trung,primary_link
241071319,4,,Xóm Chiếu,unclassified
241204939,4,,Đường B,unclassified
241578431,3,,Tân Kỳ Tân Quý,secondary
241738593,3,,Phạm Văn Đồng,secondary
241738685,3,60,Phạm Văn Đồng,secondary
241738912,2,40,Phạm Văn Đồng,primary
241738913,2,40,Cầu Rạch Lăng,primary
241738915,3,40,Phạm Văn Đồng,secondary
241738917,3,40,Cầu Bình Lợi,secondary
241738918,2,40,Phạm Văn Đồng,primary
241738919,3,,Đường số 20,secondary
241738920,2,40,Cầu Rạch Lăng,primary
241998044,2,,Trường Chinh,primary
241998145,4,,Lạc Long Quân,tertiary
241999057,4,,Bảy Hiền,tertiary
241999188,4,,Bàu Cát ,tertiary_link
241999189,4,,Bàu Cát,tertiary
241999190,4,,Bàu Cát,tertiary
241999191,4,,Bàu Cát ,tertiary_link
241999537,4,,Phạm Phú Thứ,tertiary
242003621,4,,Lạc Long Quân,tertiary
242003622,3,,Âu Cơ,secondary_link
242003623,3,,Âu Cơ,secondary
242003625,3,,Lạc Long Quân,secondary_link
242003626,4,,Lạc Long Quân,tertiary
242003631,3,,Âu Cơ,secondary_link
242007102,4,,Đường số 1,tertiary
242014077,3,,Trần Não,secondary
242172118,3,,,primary_link
242172376,3,,,primary_link
242172381,2,,Nguyễn Thái Sơn,primary
242172562,2,,Nguyễn Tất Thành,primary
242172563,2,,Nguyễn Tất Thành,primary
242174439,4,,Đường số 20,unclassified
242174801,4,,,unclassified
242179160,2,40,Quốc Lộ 50,primary
242307736,3,,,primary_link
242307849,4,,Thành Thái,tertiary
242307851,4,,Thành Thái,tertiary
242307852,4,,Thành Thái,tertiary_link
242309084,2,,Lý Thái Tổ,primary
242554271,4,,Kênh Nước Đen,unclassified
242554274,4,,Kênh Nước Đen,unclassified
242554699,4,,Hiền Vương,tertiary
242554735,4,,Đường số 3,unclassified
242554737,4,,Đường số 8,unclassified
242554941,4,,,tertiary
242555431,3,,Tỉnh Lộ 10,secondary
242555484,3,,,secondary_link
242555485,3,,Trần Văn Giàu,secondary
242555486,3,,,secondary_link
242555487,3,,,secondary_link
242555488,3,,,secondary_link
242555809,3,,Cầu Bà Lát,secondary
242555810,4,,Láng Le Bàu Cò,tertiary
244010160,3,,Nguyễn Hữu Thọ,secondary
244010161,3,,Nguyễn Hữu Thọ,secondary
244010162,3,,Nguyễn Hữu Thọ,secondary
244791388,3,,,primary_link
245571623,4,,Lê Lai,tertiary
245572262,4,,,tertiary_link
245572768,4,,Nguyễn Lương Bằng,tertiary
245572769,4,,Nguyễn Lương Bằng,tertiary
249389138,4,,Cầu Phú Định,tertiary
249389139,4,,Phú Định,tertiary
251731298,4,,Cầu Số 6,tertiary_link
251731299,4,,Cầu Số 6,tertiary_link
251731300,4,,Cầu Số 7,tertiary_link
251731301,4,,Cầu Số 7,tertiary_link
253275100,4,,Tân Thuận,unclassified
253275186,3,,Cộng Hoà,primary_link
254032690,3,,Hậu Giang,secondary
255646387,2,,Cộng Hòa,primary
255646388,2,,Cộng Hòa,primary
255646389,2,,Cộng Hòa,primary
255646390,2,,Cộng Hòa,primary
255646465,2,,Cộng Hòa,primary
255870458,2,,Quang Trung,primary
255870459,2,,Quang Trung,primary
255873640,1,,Vòng xoay Nguyễn Duy Trinh,trunk
255873687,2,40,Vòng xoay,primary
255873688,2,50,Võ Chí Công,primary
255873689,4,,Liên phường,tertiary
255873690,3,40,Võ Chí Công,secondary
255873915,3,40,,motorway_link
255873916,3,40,,motorway_link
255873921,3,,,primary_link
256399334,2,60,Nguyễn Văn Linh,primary
256404531,3,,Hương Lộ 3,secondary
256404568,4,,Thạch Lam,tertiary
256404572,4,,Nguyễn Lý,tertiary
256404573,4,,Lê Quang Chiểu,unclassified
256453281,3,,Lê Trọng Tấn,secondary
256453282,3,,Lê Trọng Tấn,secondary
256453283,3,,Lê Trọng Tấn,secondary
256453284,3,,Lê Trọng Tấn,secondary
256453288,3,,Lê Trọng Tấn,secondary
256453313,3,,An Dương Vương,secondary
256582301,4,,Đường số 5F,unclassified
256582308,4,,Đường số 5D,unclassified
256582317,3,,Phan Anh,secondary
256582322,4,,Lê Văn Quới,tertiary
256582336,4,,Hẻm 124 đường số 14,unclassified
256582344,4,,Miếu Bình Đông,unclassified
256667238,4,,Thảo Điền,tertiary
256668177,4,,Nguyễn Văn Hưởng,tertiary
257394825,2,,Cách Mạng Tháng Tám,primary
257727327,4,,Trung Mỹ Tây 2A,unclassified
257727565,4,,Nguyễn Thị Sóc,tertiary
257727566,4,,,unclassified
258125566,4,,Đường số 836,unclassified
258467249,3,40,Trần Văn Trà,secondary
258467250,3,40,Tôn Đức Thắng,secondary
258853454,2,60,Nguyễn Văn Linh,primary
260243381,1,40,Võ Chí Công,trunk
260243382,1,40,Cầu Kỳ Hà 3,trunk
260243383,3,40,Hầm chui Mỹ Thủy,secondary
260243384,3,40,Cầu Kỳ Hà 3,secondary
260604763,2,,Quang Trung,primary
260604791,3,,,secondary_link
260604797,3,,,secondary_link
260629984,3,,Quốc lộ 1,trunk_link
260629985,4,,Quốc lộ 1,tertiary
260779464,4,,Lê Đức Thọ,tertiary
260948042,4,,Bưng Ông Thoàn,tertiary
260948043,4,,Bưng Ông Thoàn,tertiary
260948044,4,,Cầu Huyện Thanh,tertiary
260948045,4,,Nguyễn Duy Trinh,tertiary
260948048,4,,Liên phường,tertiary
260948051,4,,Liên phường,tertiary
260982113,1,80,Nguyễn Văn Linh,trunk
260982115,1,80,Nguyễn Văn Linh,trunk
261043927,4,,,tertiary
261043928,4,,,tertiary
261043929,4,,,unclassified
261043930,4,,,unclassified
261043941,4,,,unclassified
261043948,4,,,unclassified
261043954,3,,D1,secondary
261043955,3,,D1,secondary
261043956,3,,D1,secondary
261043957,3,,D1,secondary
261043958,3,,D1,secondary
261043959,3,,D1,secondary
261058536,4,,Cầu Calmette,tertiary
261058540,4,,Cầu Calmette,tertiary
261060427,4,,Lương Định Của,tertiary
262075550,4,,,unclassified
262285754,4,,Trần Não,tertiary
262312347,2,60,Nguyễn Văn Linh,primary
262488556,3,,Nguyễn Thị Thập,secondary
262488557,2,70,Nguyễn Văn Linh,primary
262618940,4,,Đường dẫn sảnh ga đi quốc tế,tertiary
262725645,4,,Đường dẫn sảnh đến Quốc tế,tertiary
262844399,4,,Đường An Phú Tây - Hưng Long,tertiary
262844400,4,,An Phú Tây - Hưng Long,tertiary
262844414,4,,Đường T11,unclassified
262844417,4,,Bờ Huệ,unclassified
262844418,4,,,unclassified
262844420,4,,Đường Chùa,unclassified
262844444,4,,,unclassified
262844445,4,,,unclassified
262844471,4,,Đường An Phú Tây - Hưng Long,tertiary
262844474,4,,Bờ Huệ,unclassified
262844478,4,,Đường T11,unclassified
262844503,4,,,unclassified
262844509,4,,,unclassified
262844511,4,,,unclassified
262844516,4,,,unclassified
262844517,4,,Đường An Phú Tây - Hưng Long,tertiary
262844519,4,,Đường An Phú Tây - Hưng Long,tertiary
262844524,4,,,unclassified
262844525,4,,,unclassified
262844530,4,,Đường Liên ấp 2 3 4,unclassified
262844535,4,,,unclassified
262844538,4,,Bờ Huệ,unclassified
262891158,4,,,unclassified
262891167,4,,,unclassified
262891182,4,,,unclassified
262891189,4,,,unclassified
262891195,4,,,unclassified
262891290,4,,,unclassified
262891291,4,,,unclassified
262891356,4,,,unclassified
262954948,4,,,unclassified
263054098,3,40,Quách Thị Trang,secondary
263054105,3,40,Lý Thái Tổ,secondary
263171045,4,,,unclassified
263171046,4,,,unclassified
263546200,4,,,tertiary_link
263546202,4,,,tertiary_link
263546207,4,,,tertiary_link
263546209,4,,,tertiary_link
263643126,3,,,trunk_link
264100066,4,,Tân Long,tertiary
264100080,4,,,unclassified
264100086,4,,,unclassified
264100091,4,,,unclassified
264100095,4,,Tân Liễu,unclassified
264100117,4,,,unclassified
264160514,3,,Trần Văn Giàu,secondary
265571215,4,,Tân Sơn,tertiary
266066568,4,,Bùi Hữu Nghĩa,tertiary
266769168,2,,Cách Mạng Tháng Tám,primary
266773020,2,60,Võ Trần Chí,primary
266773021,2,60,Võ Trần Chí,primary
266773022,2,60,Cầu Kênh 2,primary
266773023,2,60,Cầu Kênh 2,primary
267371262,4,,Tây Thạnh,tertiary
267371263,4,,Tây Thạnh,tertiary
267600144,3,,Phạm Hùng,primary_link
273472835,4,,,unclassified
274897469,4,,Trần Đại Nghĩa,tertiary
274897470,4,,Trần Đại Nghĩa,tertiary
276782077,2,,Nguyễn Kiệm,primary
277769849,3,,,secondary_link
277769850,3,,,secondary_link
281498913,2,60,Hầm chui,primary
281498914,2,60,Võ Trần Chí,primary
281498915,2,60,Võ Trần Chí,primary
281498917,2,60,Võ Trần Chí,primary
281498918,2,60,Cầu Kênh 4,primary
281498919,2,60,Hầm chui,primary
281498920,2,60,Cầu Kênh 4,primary
281498921,2,60,Võ Trần Chí,primary
281499541,2,60,Võ Trần Chí,primary
281501181,3,,,primary_link
282842568,4,,Tân Thới Nhất 6,unclassified
282843036,3,40,,trunk_link
283065577,4,,,unclassified
283065578,4,,Ba Diểm 9,unclassified
283066026,3,,Nguyễn Ảnh Thủ,secondary
283066165,4,,Bà Diem 10,unclassified
283066461,4,,,unclassified
283276175,4,,Đông Hưng Thuận 2,unclassified
283276826,4,,,unclassified
283299745,4,,,unclassified
285894645,4,,Phạm Ngũ Lão,tertiary
286258507,4,,Cầu Nguyễn Văn Cừ,tertiary
286258508,2,,Nguyễn Thái Học,primary
286278358,4,,Cầu Calmette,tertiary
286282191,4,,Phạm Ngũ Lão,tertiary
286282880,2,60,Nguyễn Văn Linh,primary
286282881,3,,Nguyễn Lương Bằng,secondary
286282882,3,60,Nguyễn Văn Linh,primary_link
286282883,3,,Nguyễn Lương Bằng,secondary
286284832,3,,,trunk_link
286284833,3,,,trunk_link
